Date;Open;High;Low;Close;Adj Close;Volume;Aktienkürzel
08.06.2023;16,790001;16,950001;16,709999;16,905001;16,743076;10188;RY4C
09.06.2023;16,84;16,924999;16,715;16,815001;16,653938;25741;RY4C
12.06.2023;16,91;16,99;16,84;16,99;16,827261;15089;RY4C
13.06.2023;16,950001;17,129999;16,860001;16,965;16,8025;26589;RY4C
14.06.2023;16,965;17,049999;16,785;16,865;16,703459;19194;RY4C
15.06.2023;16,83;16,834999;16,605;16,655001;16,49547;37359;RY4C
16.06.2023;16,715;17;16,65;16,969999;16,807451;17624;RY4C
19.06.2023;16,84;16,855;16,575001;16,82;16,65889;20179;RY4C
20.06.2023;16,6;16,6;16,34;16,485001;16,327099;29901;RY4C
21.06.2023;16,415001;16,754999;16,41;16,65;16,490517;14724;RY4C
22.06.2023;16,59;16,709999;16,485001;16,690001;16,530134;13463;RY4C
23.06.2023;16,68;16,68;15,99;16,254999;16,0993;49946;RY4C
26.06.2023;16,26;16,405001;16,094999;16,27;16,114159;13515;RY4C
27.06.2023;16,32;16,584999;16,209999;16,555;16,396427;12022;RY4C
28.06.2023;16,764999;17,055;16,754999;16,995001;16,832214;54960;RY4C
29.06.2023;16,950001;17,295;16,885;17,18;17,015442;98960;RY4C
30.06.2023;17,23;17,360001;17,129999;17,290001;17,124388;56464;RY4C
03.07.2023;17,33;17,395;17,1;17,24;17,074865;35159;RY4C
04.07.2023;17,360001;17,360001;17,190001;17,35;17,183813;9203;RY4C
05.07.2023;17,225;17,35;17,174999;17,35;17,183813;8660;RY4C
06.07.2023;17,125;17,125;16,48;16,615;16,455853;22276;RY4C
07.07.2023;16,495001;16,785;16,370001;16,785;16,624224;23361;RY4C
10.07.2023;16,645;16,985001;16,645;16,83;16,668793;12062;RY4C
11.07.2023;16,995001;17,165001;16,860001;17;16,837166;15247;RY4C
12.07.2023;16,870001;17,195;16,690001;16,690001;16,530134;12901;RY4C
13.07.2023;16,795;17,139999;16,655001;16,870001;16,70841;24128;RY4C
14.07.2023;16,76;16,895;16,66;16,76;16,599464;17379;RY4C
17.07.2023;16,995001;17,049999;16,719999;16,85;16,688602;25829;RY4C
18.07.2023;16,83;16,93;16,665001;16,665001;16,505375;17859;RY4C
19.07.2023;16,65;17,004999;16,65;16,73;16,569752;13016;RY4C
20.07.2023;16,895;16,895;16,355;16,530001;16,371668;96267;RY4C
21.07.2023;16,549999;16,754999;16,525;16,684999;16,525181;49515;RY4C
24.07.2023;17,075001;17,075001;15,44;15,66;15,51;98113;RY4C
25.07.2023;15,985;16,25;15,78;15,9;15,747701;41877;RY4C
26.07.2023;15,945;16,26;15,905;16,049999;15,896264;55012;RY4C
27.07.2023;16,004999;16,18;15,765;16;15,846744;34670;RY4C
28.07.2023;16,004999;16,08;15,765;15,915;15,762558;18280;RY4C
31.07.2023;15,915;16;15,825;15,86;15,708084;7312;RY4C
01.08.2023;16,245001;16,245001;15,76;15,8;15,64866;19833;RY4C
02.08.2023;15,75;15,925;15,455;15,68;15,529809;31786;RY4C
03.08.2023;15,8;15,8;15,145;15,7;15,549617;40409;RY4C
04.08.2023;15,945;16,195;15,935;16,065001;15,911121;45967;RY4C
07.08.2023;16,08;16,264999;15,975;16,08;15,925977;22735;RY4C
08.08.2023;16,15;16,15;15,88;16,049999;15,896264;18576;RY4C
09.08.2023;16,245001;16,245001;15,715;15,715;15,564473;12058;RY4C
10.08.2023;15,85;16,105;15,85;15,92;15,76751;8809;RY4C
11.08.2023;15,99;15,99;15,785;15,815;15,663515;5392;RY4C
14.08.2023;15,915;15,98;15,85;15,885;15,732845;9430;RY4C
15.08.2023;16,1;16,105;15,725;15,74;15,589233;13553;RY4C
16.08.2023;15,76;15,9;15,75;15,86;15,708084;4204;RY4C
17.08.2023;15,945;15,945;15,675;15,675;15,524857;10520;RY4C
18.08.2023;15,7;15,7;15,465;15,56;15,410958;20335;RY4C
21.08.2023;15,535;15,8;15,535;15,675;15,524857;11866;RY4C
22.08.2023;15,735;15,81;15,7;15,795;15,643707;5774;RY4C
23.08.2023;15,875;15,875;15,7;15,8;15,64866;4179;RY4C
24.08.2023;15,95;16,065001;15,86;15,9;15,747701;7761;RY4C
25.08.2023;15,685;15,85;15,64;15,66;15,51;5232;RY4C
28.08.2023;15,795;15,81;15,5;15,5;15,351533;8927;RY4C
29.08.2023;15,845;15,915;15,79;15,83;15,678371;38577;RY4C
30.08.2023;15,72;16,07;15,7;15,91;15,757606;24151;RY4C
31.08.2023;15,925;16,5;15,895;16,15;15,995306;41567;RY4C
01.09.2023;16,200001;16,315001;16,139999;16,165001;16,010164;26629;RY4C
04.09.2023;16,084999;16,445;16,040001;16,15;15,995306;46606;RY4C
05.09.2023;16,23;16,295;16;16,295;16,138918;6752;RY4C
06.09.2023;16,014999;16,120001;15,91;15,92;15,76751;6171;RY4C
07.09.2023;15,84;15,94;15,79;15,795;15,643707;4410;RY4C
08.09.2023;15,795;15,87;15,7;15,795;15,643707;10071;RY4C
11.09.2023;15,875;15,905;15,51;15,89;15,737798;5686;RY4C
12.09.2023;15,855;16,705;15,855;16,535;16,376619;38248;RY4C
13.09.2023;16,48;16,52;16,26;16,434999;16,277576;32018;RY4C
14.09.2023;16,35;16,375;16,02;16,33;16,173582;20384;RY4C
15.09.2023;16,504999;16,690001;16,4;16,625;16,465757;41038;RY4C
18.09.2023;16,549999;16,549999;16,275;16,309999;16,153774;13426;RY4C
19.09.2023;16,299999;16,535;16,27;16,370001;16,2132;15273;RY4C
20.09.2023;16,540001;16,73;16,41;16,68;16,520231;23300;RY4C
21.09.2023;16,455;16,51;16,040001;16,25;16,094349;27950;RY4C
22.09.2023;16,280001;16,315001;15,98;16,315001;16,158728;23105;RY4C
25.09.2023;16,325001;16,325001;15,7;15,825;15,67342;9865;RY4C
26.09.2023;15,915;15,96;15,695;15,96;15,807127;52258;RY4C
27.09.2023;15,74;16;15,69;15,925;15,772462;30791;RY4C
28.09.2023;15,735;15,915;15,375;15,915;15,762558;16846;RY4C
29.09.2023;16;16,1;15,83;15,865;15,713037;19982;RY4C
02.10.2023;16,014999;16,1;15,785;16;15,846744;18032;RY4C
03.10.2023;15,705;15,825;15,485;15,68;15,529809;12709;RY4C
04.10.2023;15,415;15,58;15,355;15,565;15,41591;31183;RY4C
05.10.2023;15,715;16,094999;15,665;16,094999;15,940833;14793;RY4C
06.10.2023;15,85;16,295;15,845;16,02;15,866552;23169;RY4C
09.10.2023;15,565;15,71;15,315;15,61;15,460479;29611;RY4C
10.10.2023;15,67;15,94;15,65;15,94;15,787318;17620;RY4C
11.10.2023;15,835;15,935;15,635;15,905;15,752653;20661;RY4C
12.10.2023;15,845;15,945;15,545;15,605;15,455526;35106;RY4C
13.10.2023;15,5;15,625;15,01;15,105;14,960316;57004;RY4C
16.10.2023;15,225;15,245;15;15,18;15,034598;23158;RY4C
17.10.2023;15,205;15,27;14,88;15,27;15,123736;17425;RY4C
18.10.2023;14,9;15,055;14,54;14,605;14,465105;31082;RY4C
19.10.2023;14,41;14,93;14,41;14,5;14,361112;30993;RY4C
20.10.2023;14,51;14,56;14,24;14,31;14,172932;22712;RY4C
23.10.2023;14,46;14,52;14,365;14,45;14,31159;23461;RY4C
24.10.2023;14,475;14,645;14,465;14,48;14,341303;12430;RY4C
25.10.2023;14,5;14,5;14,25;14,315;14,177883;15419;RY4C
26.10.2023;14,195;14,345;14;14,345;14,207597;13562;RY4C
27.10.2023;14,345;14,59;13,97;14,59;14,45025;32009;RY4C
30.10.2023;14,565;14,565;14,27;14,44;14,301685;7338;RY4C
31.10.2023;14,405;14,53;14,185;14,255;14,118458;21796;RY4C
01.11.2023;14,3;14,81;14,17;14,81;14,668142;11216;RY4C
02.11.2023;14,74;15,155;14,705;14,97;14,82661;18515;RY4C
03.11.2023;14,885;15,26;14,84;15,15;15,004885;31111;RY4C
06.11.2023;16;16,450001;15,925;16,01;15,856648;76016;RY4C
07.11.2023;16,049999;16,485001;15,99;16,485001;16,327099;49104;RY4C
08.11.2023;16,5;16,815001;16,43;16,780001;16,619272;68834;RY4C
09.11.2023;16,76;17,1;16,68;16,99;16,827261;30292;RY4C
10.11.2023;16,74;16,879999;16,565001;16,879999;16,718313;18547;RY4C
13.11.2023;16,825001;16,905001;16,469999;16,905001;16,743076;34355;RY4C
14.11.2023;16,809999;17,075001;16,719999;17,075001;16,911448;52168;RY4C
15.11.2023;17,184999;17,620001;17,075001;17,525;17,357136;326391;RY4C
16.11.2023;17,615;17,690001;17,205;17,51;17,342279;58091;RY4C
17.11.2023;17,530001;17,610001;17,440001;17,495001;17,327425;22672;RY4C
20.11.2023;17,700001;17,700001;17,209999;17,365;17,198669;10276;RY4C
21.11.2023;17,555;17,555;17,32;17,32;17,1541;25639;RY4C
22.11.2023;17,375;17,610001;17,309999;17,405001;17,238287;20103;RY4C
23.11.2023;17,51;17,51;17,200001;17,275;17,109531;24023;RY4C
24.11.2023;17,405001;17,495001;17,305;17,370001;17,203621;11217;RY4C
27.11.2023;17,370001;17,370001;17,094999;17,23;17,064962;13194;RY4C
28.11.2023;17,280001;17,535;17,25;17,434999;17,267998;17809;RY4C
29.11.2023;17,469999;17,65;17,469999;17,584999;17,416561;12651;RY4C
30.11.2023;17,52;17,68;17,459999;17,610001;17,441322;13638;RY4C
01.12.2023;17,834999;18,025;17,764999;18;17,827587;63308;RY4C
04.12.2023;18,025;18,219999;17,92;18,129999;17,956341;28954;RY4C
05.12.2023;18,07;18,145;17,924999;18,1;17,926628;23545;RY4C
06.12.2023;18,190001;18,465;18,120001;18,465;18,288134;12568;RY4C
07.12.2023;18,49;18,665001;18,32;18,665001;18,486217;19581;RY4C
08.12.2023;18,66;18,754999;18,4;18,690001;18,510979;27768;RY4C
11.12.2023;18,690001;18,690001;18,235001;18,325001;18,149475;30816;RY4C
12.12.2023;18,195;18,594999;18,184999;18,549999;18,372318;47255;RY4C
13.12.2023;18,775;18,799999;18,275;18,389999;18,21385;28837;RY4C
14.12.2023;18,93;19;18,405001;18,780001;18,600117;48626;RY4C
15.12.2023;19;19;18,58;18,875;18,694206;36968;RY4C
18.12.2023;18,695;18,795;18,6;18,700001;18,520882;10967;RY4C
19.12.2023;18,799999;19,004999;18,715;19;18,818008;16412;RY4C
20.12.2023;18,969999;19,1;18,83;19,065001;18,882385;30848;RY4C
21.12.2023;18,975;19,190001;18,85;19,190001;19,006189;12362;RY4C
22.12.2023;19,174999;19,27;18,9;19,084999;18,902193;24197;RY4C
27.12.2023;19,33;19,475;19,09;19,295;19,110182;26665;RY4C
28.12.2023;19,434999;19,5;19,174999;19,370001;19,184465;29027;RY4C
29.12.2023;19,309999;19,370001;19,030001;19,030001;18,847721;8396;RY4C
02.01.2024;19,190001;19,245001;19,07;19,08;18,897242;13841;RY4C
03.01.2024;19,030001;19,030001;18,049999;18,299999;18,124712;51723;RY4C
04.01.2024;18,135;18,375;18,120001;18,365;18,189091;69700;RY4C
05.01.2024;18,135;18,535;17,855;18,535;18,357462;101692;RY4C
08.01.2024;18,065001;18,450001;18,014999;18,42;18,243563;29884;RY4C
09.01.2024;18,415001;18,459999;18,190001;18,225;18,050432;22371;RY4C
10.01.2024;18,25;18,334999;18,094999;18,094999;17,921677;10163;RY4C
11.01.2024;18,165001;18,440001;18,094999;18,440001;18,263372;32942;RY4C
12.01.2024;18,42;18,450001;18;18,105;17,93158;22885;RY4C
15.01.2024;18,215;18,355;18,174999;18,355;18,179186;22948;RY4C
16.01.2024;18,25;18,25;17,945;18,01;17,83749;36491;RY4C
17.01.2024;17,99;18,27;17,799999;18,27;18,095001;39206;RY4C
18.01.2024;18,135;18,23;17,965;18,184999;18,184999;6713;RY4C
19.01.2024;18,370001;18,405001;17,93;18,014999;18,014999;14246;RY4C
22.01.2024;18,195;18,295;18,120001;18,219999;18,219999;36149;RY4C
23.01.2024;18,27;18,395;18,165001;18,32;18,32;23988;RY4C
24.01.2024;18,66;18,795;18,540001;18,709999;18,709999;22091;RY4C
25.01.2024;18,57;18,965;18,514999;18,764999;18,764999;26391;RY4C
26.01.2024;18,68;18,875;18,540001;18,695;18,695;35304;RY4C
29.01.2024;18,174999;19,594999;18,045;19,5;19,5;121169;RY4C
30.01.2024;19,594999;19,74;19,355;19,530001;19,530001;29694;RY4C
31.01.2024;19,395;19,42;19,07;19,315001;19,315001;42507;RY4C
01.02.2024;19,275;19,645;19,275;19,549999;19,549999;23121;RY4C
02.02.2024;19,665001;19,940001;19,665001;19,91;19,91;35975;RY4C
05.02.2024;19,91;19,91;19,51;19,58;19,58;26694;RY4C
06.02.2024;19,59;19,799999;19,455;19,725;19,725;17981;RY4C
07.02.2024;19,674999;19,955;19,645;19,879999;19,879999;42154;RY4C
08.02.2024;19,99;20,379999;19,99;20,16;20,16;13694;RY4C
09.02.2024;20,16;20,16;19,93;20,02;20,02;5325;RY4C
12.02.2024;19,985001;20,049999;19,834999;19,98;19,98;17823;RY4C
13.02.2024;19,934999;20,16;19,93;20,16;20,16;7077;RY4C
14.02.2024;20,08;20,120001;19,84;19,99;19,99;12750;RY4C
15.02.2024;20,110001;20,530001;20,02;20,18;20,18;27340;RY4C
16.02.2024;20,200001;20,27;20,07;20,17;20,17;15769;RY4C
19.02.2024;20,17;20,26;19,995001;20,26;20,26;6604;RY4C
20.02.2024;20,26;20,26;19,940001;20,110001;20,110001;15073;RY4C
21.02.2024;20,120001;20,299999;20,049999;20,190001;20,190001;8017;RY4C
22.02.2024;20,35;20,450001;20,15;20,290001;20,290001;10597;RY4C
23.02.2024;20,190001;20,49;20,040001;20,379999;20,379999;7228;RY4C
26.02.2024;20,48;20,73;20,379999;20,41;20,41;20495;RY4C
27.02.2024;20,4;20,540001;20,309999;20,5;20,5;16525;RY4C
28.02.2024;20,559999;20,559999;20,16;20,370001;20,370001;11448;RY4C
29.02.2024;20,139999;20,25;19,945;20,120001;20,120001;15886;RY4C
01.03.2024;20,120001;20,120001;19,834999;19,885;19,885;27404;RY4C
06.03.2023;198,539993;198,600006;192,300003;193,809998;193,809998;128100100;TSLA
07.03.2023;191,380005;194,199997;186,100006;187,710007;187,710007;148125800;TSLA
08.03.2023;185,039993;186,5;180;182;182;151897800;TSLA
09.03.2023;180,25;185,179993;172,509995;172,919998;172,919998;170023800;TSLA
10.03.2023;175,130005;178,289993;168,440002;173,440002;173,440002;191488900;TSLA
13.03.2023;167,460007;177,350006;163,910004;174,479996;174,479996;167790300;TSLA
14.03.2023;177,309998;183,800003;177,139999;183,259995;183,259995;143717900;TSLA
15.03.2023;180,800003;182,339996;176,029999;180,449997;180,449997;145995600;TSLA
16.03.2023;180,369995;185,809998;178,839996;184,130005;184,130005;121136800;TSLA
17.03.2023;184,520004;186,220001;177,330002;180,130005;180,130005;133197100;TSLA
20.03.2023;178,080002;186,440002;176,350006;183,25;183,25;129684400;TSLA
21.03.2023;188,279999;198;188,039993;197,580002;197,580002;153391400;TSLA
22.03.2023;199,300003;200,660004;190,949997;191,149994;191,149994;150376400;TSLA
23.03.2023;195,259995;199,309998;188,649994;192,220001;192,220001;144193900;TSLA
24.03.2023;191,649994;192,360001;187,149994;190,410004;190,410004;116312400;TSLA
27.03.2023;194,419998;197,389999;189,940002;191,809998;191,809998;120851600;TSLA
28.03.2023;192;192,350006;185,429993;189,190002;189,190002;98654600;TSLA
29.03.2023;193,130005;195,289993;189,440002;193,880005;193,880005;123660000;TSLA
30.03.2023;195,580002;197,330002;194,419998;195,279999;195,279999;110252200;TSLA
31.03.2023;197,529999;207,789993;197,199997;207,460007;207,460007;170222100;TSLA
03.04.2023;199,910004;202,690002;192,199997;194,770004;194,770004;169545900;TSLA
04.04.2023;197,320007;198,740005;190,320007;192,580002;192,580002;126463800;TSLA
05.04.2023;190,520004;190,679993;183,759995;185,520004;185,520004;133882500;TSLA
06.04.2023;183,080002;186,389999;179,740005;185,059998;185,059998;123857900;TSLA
10.04.2023;179,940002;185,100006;176,110001;184,509995;184,509995;142154600;TSLA
11.04.2023;186,690002;189,190002;185,649994;186,789993;186,789993;115770900;TSLA
12.04.2023;190,740005;191,580002;180,309998;180,539993;180,539993;150256300;TSLA
13.04.2023;182,960007;186,5;180,940002;185,899994;185,899994;112933000;TSLA
14.04.2023;183,949997;186,279999;182,009995;185;185;96438700;TSLA
17.04.2023;186,320007;189,690002;182,690002;187,039993;187,039993;116662200;TSLA
18.04.2023;187,149994;187,690002;183,580002;184,309998;184,309998;92067000;TSLA
19.04.2023;179,100006;183,5;177,649994;180,589996;180,589996;125732700;TSLA
20.04.2023;166,169998;169,699997;160,559998;162,990005;162,990005;210970800;TSLA
21.04.2023;164,800003;166;161,320007;165,080002;165,080002;123539000;TSLA
24.04.2023;164,649994;165,649994;158,610001;162,550003;162,550003;140006600;TSLA
25.04.2023;159,820007;163,470001;158,75;160,669998;160,669998;121999300;TSLA
26.04.2023;160,289993;160,669998;153,139999;153,75;153,75;153364100;TSLA
27.04.2023;152,639999;160,479996;152,369995;160,190002;160,190002;127015200;TSLA
28.04.2023;160,899994;165;157,320007;164,309998;164,309998;122515800;TSLA
01.05.2023;163,169998;163,279999;158,830002;161,830002;161,830002;109015000;TSLA
02.05.2023;161,880005;165,490005;158,929993;160,309998;160,309998;128259700;TSLA
03.05.2023;160,009995;165;159,910004;160,610001;160,610001;119728000;TSLA
04.05.2023;162,710007;162,949997;159,649994;161,199997;161,199997;95108500;TSLA
05.05.2023;163,970001;170,789993;163,509995;170,059998;170,059998;107440900;TSLA
08.05.2023;173,720001;173,800003;169,190002;171,789993;171,789993;112249400;TSLA
09.05.2023;168,949997;169,820007;166,559998;169,149994;169,149994;88965000;TSLA
10.05.2023;172,550003;174,429993;166,679993;168,539993;168,539993;119840700;TSLA
11.05.2023;168,699997;173,570007;166,789993;172,080002;172,080002;103889900;TSLA
12.05.2023;176,070007;177,380005;167,229996;167,979996;167,979996;157577100;TSLA
15.05.2023;167,660004;169,759995;164,550003;166,350006;166,350006;105592500;TSLA
16.05.2023;165,649994;169,520004;164,350006;166,520004;166,520004;98288800;TSLA
17.05.2023;168,410004;174,5;167,190002;173,860001;173,860001;125473600;TSLA
18.05.2023;174,220001;177,059998;172,449997;176,889999;176,889999;109520300;TSLA
19.05.2023;177,169998;181,949997;176,309998;180,139999;180,139999;136024200;TSLA
22.05.2023;180,699997;189,320007;180,110001;188,869995;188,869995;132001400;TSLA
23.05.2023;186,199997;192,960007;185,259995;185,770004;185,770004;156952100;TSLA
24.05.2023;182,229996;184,220001;178,220001;182,899994;182,899994;137605100;TSLA
25.05.2023;186,539993;186,779999;180,580002;184,470001;184,470001;96870700;TSLA
26.05.2023;184,619995;198,600006;184,529999;193,169998;193,169998;162061500;TSLA
30.05.2023;200,100006;204,479996;197,529999;201,160004;201,160004;128818700;TSLA
31.05.2023;199,779999;203,949997;195,119995;203,929993;203,929993;150711700;TSLA
01.06.2023;202,589996;209,800003;199,369995;207,520004;207,520004;148029900;TSLA
02.06.2023;210,149994;217,25;209,75;213,970001;213,970001;164129000;TSLA
05.06.2023;217,800003;221,289993;214,520004;217,610001;217,610001;151143100;TSLA
06.06.2023;216,139999;221,910004;212,529999;221,309998;221,309998;146911600;TSLA
07.06.2023;228;230,830002;223,199997;224,570007;224,570007;185710800;TSLA
08.06.2023;224,220001;235,229996;223,009995;234,860001;234,860001;164489700;TSLA
09.06.2023;249,070007;252,419998;242,020004;244,399994;244,399994;199882300;TSLA
12.06.2023;247,940002;250,970001;244,589996;249,830002;249,830002;150337900;TSLA
13.06.2023;253,509995;259,679993;251,339996;258,709991;258,709991;162384300;TSLA
14.06.2023;260,170013;261,570007;250,5;256,790009;256,790009;170575500;TSLA
15.06.2023;248,399994;258,950012;247,289993;255,899994;255,899994;160171200;TSLA
16.06.2023;258,920013;263,600006;257,209991;260,540009;260,540009;167563700;TSLA
20.06.2023;261,5;274,75;261,119995;274,450012;274,450012;165611200;TSLA
21.06.2023;275,130005;276,98999;257,779999;259,459991;259,459991;211797100;TSLA
22.06.2023;250,770004;265;248,25;264,609985;264,609985;166875900;TSLA
23.06.2023;259,290009;262,450012;252,800003;256,600006;256,600006;176584100;TSLA
26.06.2023;250,070007;258,369995;240,699997;241,050003;241,050003;179990600;TSLA
27.06.2023;243,240005;250,389999;240,850006;250,210007;250,210007;164968200;TSLA
28.06.2023;249,699997;259,880005;248,889999;256,23999;256,23999;159770800;TSLA
29.06.2023;258,029999;260,73999;253,610001;257,5;257,5;131283400;TSLA
30.06.2023;260,600006;264,450012;259,890015;261,769989;261,769989;112267600;TSLA
03.07.2023;276,48999;284,25;275,109985;279,820007;279,820007;119685900;TSLA
05.07.2023;278,820007;283,850006;277,600006;282,480011;282,480011;131530900;TSLA
06.07.2023;278,089996;279,970001;272,880005;276,540009;276,540009;120332100;TSLA
07.07.2023;278,429993;280,779999;273,769989;274,429993;274,429993;113602000;TSLA
10.07.2023;276,470001;277,519989;265,100006;269,609985;269,609985;119425400;TSLA
11.07.2023;268,649994;270,899994;266,369995;269,790009;269,790009;91972400;TSLA
12.07.2023;276,329987;276,519989;271,459991;271,98999;271,98999;95672100;TSLA
13.07.2023;274,589996;279,450012;270,600006;277,899994;277,899994;112681500;TSLA
14.07.2023;277,01001;285,299988;276,309998;281,380005;281,380005;119771100;TSLA
17.07.2023;286,630005;292,230011;283,570007;290,380005;290,380005;131569600;TSLA
18.07.2023;290,149994;295,26001;286,01001;293,339996;293,339996;112434700;TSLA
19.07.2023;296,040009;299,290009;289,519989;291,26001;291,26001;142355400;TSLA
20.07.2023;279,559998;280,929993;261,200012;262,899994;262,899994;175158300;TSLA
21.07.2023;268;268;255,800003;260,019989;260,019989;161050100;TSLA
24.07.2023;255,850006;269,850006;254,119995;269,059998;269,059998;136508500;TSLA
25.07.2023;272,380005;272,899994;265;265,279999;265,279999;112757300;TSLA
26.07.2023;263,25;268,040009;261,75;264,350006;264,350006;95856200;TSLA
27.07.2023;268,309998;269,130005;255,300003;255,710007;255,710007;103697300;TSLA
28.07.2023;259,859985;267,25;258,230011;266,440002;266,440002;111446000;TSLA
31.07.2023;267,480011;269,079987;263,779999;267,429993;267,429993;84582200;TSLA
01.08.2023;266,26001;266,470001;260,25;261,070007;261,070007;83166000;TSLA
02.08.2023;255,570007;259,519989;250,490005;254,110001;254,110001;101752900;TSLA
03.08.2023;252,039993;260,48999;252;259,320007;259,320007;97569100;TSLA
04.08.2023;260,970001;264,769989;253,110001;253,860001;253,860001;99242600;TSLA
07.08.2023;251,449997;253,649994;242,759995;251,449997;251,449997;111097900;TSLA
08.08.2023;247,449997;250,919998;245,009995;249,699997;249,699997;96642200;TSLA
09.08.2023;250,869995;251,100006;241,899994;242,190002;242,190002;101596300;TSLA
10.08.2023;245,399994;251,800003;243;245,339996;245,339996;109498600;TSLA
11.08.2023;241,770004;243,789993;238,020004;242,649994;242,649994;98866600;TSLA
14.08.2023;235,699997;240,660004;233,75;239,759995;239,759995;98595300;TSLA
15.08.2023;238,729996;240,5;232,610001;232,960007;232,960007;88197600;TSLA
16.08.2023;228,020004;233,970001;225,380005;225,600006;225,600006;112484500;TSLA
17.08.2023;226,059998;226,740005;218,830002;219,220001;219,220001;120718400;TSLA
18.08.2023;214,119995;217,580002;212,360001;215,490005;215,490005;135813700;TSLA
21.08.2023;221,550003;232,130005;220,580002;231,279999;231,279999;135702700;TSLA
22.08.2023;240,25;240,820007;229,550003;233,190002;233,190002;130597900;TSLA
23.08.2023;229,339996;238,979996;229,289993;236,860001;236,860001;101077600;TSLA
24.08.2023;238,660004;238,919998;228,179993;230,039993;230,039993;99777400;TSLA
25.08.2023;231,309998;239;230,350006;238,589996;238,589996;106612200;TSLA
28.08.2023;242,580002;244,380005;235,350006;238,820007;238,820007;107673700;TSLA
29.08.2023;238,580002;257,480011;237,770004;257,179993;257,179993;134047600;TSLA
30.08.2023;254,199997;260,51001;250,589996;256,899994;256,899994;121988400;TSLA
31.08.2023;255,979996;261,179993;255,050003;258,079987;258,079987;108861700;TSLA
01.09.2023;257,26001;259,079987;242,009995;245,009995;245,009995;132272500;TSLA
05.09.2023;245;258;244,860001;256,48999;256,48999;129469600;TSLA
06.09.2023;255,139999;255,389999;245,059998;251,919998;251,919998;116959800;TSLA
07.09.2023;245,070007;252,809998;243,270004;251,490005;251,490005;115312900;TSLA
08.09.2023;251,220001;256,519989;246,669998;248,5;248,5;118367700;TSLA
11.09.2023;264,269989;274,850006;260,609985;273,579987;273,579987;174667900;TSLA
12.09.2023;270,76001;278,390015;266,600006;267,480011;267,480011;135999900;TSLA
13.09.2023;270,070007;274,980011;268,100006;271,299988;271,299988;111673700;TSLA
14.09.2023;271,320007;276,709991;270,420013;276,040009;276,040009;107709800;TSLA
15.09.2023;277,549988;278,980011;271;274,390015;274,390015;133422800;TSLA
18.09.2023;271,160004;271,440002;263,76001;265,279999;265,279999;101543300;TSLA
19.09.2023;264,350006;267,850006;261,200012;266,5;266,5;103704000;TSLA
20.09.2023;267,040009;273,929993;262,459991;262,589996;262,589996;122514600;TSLA
21.09.2023;257,850006;260,859985;254,210007;255,699997;255,699997;119531000;TSLA
22.09.2023;257,399994;257,790009;244,479996;244,880005;244,880005;127524100;TSLA
25.09.2023;243,380005;247,100006;238,309998;246,990005;246,990005;104636600;TSLA
26.09.2023;242,979996;249,550003;241,660004;244,119995;244,119995;101993600;TSLA
27.09.2023;244,259995;245,330002;234,580002;240,5;240,5;136597200;TSLA
28.09.2023;240,020004;247,550003;238,649994;246,380005;246,380005;117058900;TSLA
29.09.2023;250;254,770004;246,350006;250,220001;250,220001;128346200;TSLA
02.10.2023;244,809998;254,279999;242,619995;251,600006;251,600006;123810400;TSLA
03.10.2023;248,610001;250,020004;244,449997;246,529999;246,529999;101985300;TSLA
04.10.2023;248,139999;261,859985;247,600006;261,160004;261,160004;129721600;TSLA
05.10.2023;260;263,600006;256,25;260,049988;260,049988;119159200;TSLA
06.10.2023;253,979996;261,649994;250,649994;260,529999;260,529999;117947000;TSLA
09.10.2023;255,309998;261,359985;252,050003;259,670013;259,670013;101377900;TSLA
